,0.25 ADE,0.25 AIE,0.5 ADE,0.5 AIE,0.75 ADE,0.75 AIE
0,-0.00816824422854101,0.01779856625606545,1.0237693824916454,-0.009199454599790683,0.8708348536521378,-0.011568564659929734
1,-0.23251904748335578,-0.060799627149735615,1.0178868988205163,0.004697774645146851,1.199929445929188,0.0440409232819492
2,1.0107042510336395,-0.06530717841429644,0.9758611500519793,0.0025884393384890815,0.00524986719207271,0.0064608292250979815
3,0.25215394639341626,0.05612001329861115,0.8137390973769311,0.010150752245033345,1.1374562189867266,-0.027370966662525333
4,1.1207290057388277,0.0344908503005994,0.8299876957399386,-0.004970770944815683,1.174482139835039,-0.01363140275398024
5,0.4331361836254996,0.07359468333314545,1.081844822582342,0.03936749310337689,0.9256652048304528,-0.06710643198829587
6,0.9311005101345239,-0.02928463679585626,1.108031177066044,-0.031865201295640376,0.7119264012744582,0.08793472403913036
7,0.6575888301200222,-0.0186023569786161,0.7716214456495111,-0.042455221183567746,0.6170798156867143,-0.03934726204112792
8,1.2044995584646754,0.005731670443217496,1.2649401306408241,0.090782180010874,0.9058683219644607,0.09006942878824419
9,0.5915830506542754,0.012170007306820807,0.7260367591856942,-0.029263785242830735,-0.03331833402859763,-0.031119049231959933
