,0.25 ADE,0.25 AIE,0.5 ADE,0.5 AIE,0.75 ADE,0.75 AIE
0,0.2071963026628109,-0.13368591154439222,-0.11260340788550027,0.03978834422887928,1.1904135300189176,-0.278932078208762
1,-0.32145823904378834,-0.016712392493963363,0.9915617710124927,-0.0034423209271614397,-0.038136295327249936,-0.1930284263094917
2,1.954436575776251,0.015600712323328594,-0.6129508448238179,0.07862488251934295,1.4163706589900578,-0.20499176335346014
3,0.7424873362486117,-0.10684190225704895,0.8120774013851598,-0.051272188886373866,0.853885154952032,0.012123498981370488
4,4.31061756164915,-0.21865708591142202,0.41633584015175995,-0.05152222109101757,-0.3813360484251076,0.012966786518108932
5,-2.0116108399731396,0.04175893262581667,-0.005671990221538192,-0.22201495728615334,-0.15933091939108412,0.040175751432252584
6,0.2605258806177181,-0.3279464740060834,-0.3328873996264824,0.05333643478022346,-0.5177010390203256,-0.08361897339735024
7,-4.157276344674693,-0.029910440870255944,3.164306538889105,-0.08706388695031095,3.7070334186842375,-0.0036214407066910326
8,-2.930552385475436,0.007034413027587334,1.9254965340041101,0.07589582300948351,0.6447818584728651,0.09882874286024823
9,1.2395236374536311,-0.12866937616962665,0.7348757460758175,0.12456914160867051,-1.2496753106034866,-0.13543413525413256
