,0.25 ADE,0.25 AIE,0.5 ADE,0.5 AIE,0.75 ADE,0.75 AIE
0,1.3777530473138457,-0.02319890275733714,0.9809773786579811,0.004315617255842028,0.010300748234365775,0.023146822435169412
1,0.5963542035127637,0.030866423043659275,0.47905326837668827,-0.003384965622239946,0.5935458892157706,-0.010154200931692543
2,1.1737916748060557,0.03761133456985135,0.4219208720046962,0.05698323421380234,1.2109956861714535,0.02520387280194285
3,0.551495303955787,-0.03174975481481304,1.1226074812137132,-0.011368064073946159,1.3180243022680138,0.015075582268245853
4,1.0837921586701948,-0.05217450378649808,0.13691722117219626,0.04463809834915086,0.37169479233992164,0.05793137496215835
5,0.3574701524785469,-0.012721438740296236,0.6794829455840826,0.06254250045722642,0.46374145830396385,0.03542267700072785
6,0.2668445680911712,-0.05598060183707204,1.1483065242343677,-0.034060677528214144,0.5419369047232819,0.060183627449863907
7,0.4967206059668714,0.04565367758452524,0.7529221831845994,0.024112975149037368,0.4319112659404203,0.008844943525069766
8,0.7001597410388851,-0.05798704629872969,0.510351727515699,0.004185387888761269,1.3960329156810427,0.045569650596500325
9,0.7653035421580094,0.0270615566538352,1.2522039441680486,-0.032085722237543524,0.5723041620659575,-0.011692642728809375
