,0.25 ADE_0.33_0.67_0,0.25 AIE_1_0.33_0.67_0,0.25 AIE_2_0.33_0.67_0,0.5 ADE_0.33_0.67_0,0.5 AIE_1_0.33_0.67_0,0.5 AIE_2_0.33_0.67_0,0.75 ADE_0.33_0.67_0,0.75 AIE_1_0.33_0.67_0,0.75 AIE_2_0.33_0.67_0,0.25 ADE_0.5_0.5_0,0.25 AIE_1_0.5_0.5_0,0.25 AIE_2_0.5_0.5_0,0.5 ADE_0.5_0.5_0,0.5 AIE_1_0.5_0.5_0,0.5 AIE_2_0.5_0.5_0,0.75 ADE_0.5_0.5_0,0.75 AIE_1_0.5_0.5_0,0.75 AIE_2_0.5_0.5_0,0.25 ADE_0.67_0.33_0,0.25 AIE_1_0.67_0.33_0,0.25 AIE_2_0.67_0.33_0,0.5 ADE_0.67_0.33_0,0.5 AIE_1_0.67_0.33_0,0.5 AIE_2_0.67_0.33_0,0.75 ADE_0.67_0.33_0,0.75 AIE_1_0.67_0.33_0,0.75 AIE_2_0.67_0.33_0,0.25 ADE_0.33_0_0.67,0.25 AIE_1_0.33_0_0.67,0.25 AIE_2_0.33_0_0.67,0.5 ADE_0.33_0_0.67,0.5 AIE_1_0.33_0_0.67,0.5 AIE_2_0.33_0_0.67,0.75 ADE_0.33_0_0.67,0.75 AIE_1_0.33_0_0.67,0.75 AIE_2_0.33_0_0.67,0.25 ADE_0.5_0_0.5,0.25 AIE_1_0.5_0_0.5,0.25 AIE_2_0.5_0_0.5,0.5 ADE_0.5_0_0.5,0.5 AIE_1_0.5_0_0.5,0.5 AIE_2_0.5_0_0.5,0.75 ADE_0.5_0_0.5,0.75 AIE_1_0.5_0_0.5,0.75 AIE_2_0.5_0_0.5,0.25 ADE_0.67_0_0.33,0.25 AIE_1_0.67_0_0.33,0.25 AIE_2_0.67_0_0.33,0.5 ADE_0.67_0_0.33,0.5 AIE_1_0.67_0_0.33,0.5 AIE_2_0.67_0_0.33,0.75 ADE_0.67_0_0.33,0.75 AIE_1_0.67_0_0.33,0.75 AIE_2_0.67_0_0.33,0.25 ADE_0.33_0.56_0.11,0.25 AIE_1_0.33_0.56_0.11,0.25 AIE_2_0.33_0.56_0.11,0.5 ADE_0.33_0.56_0.11,0.5 AIE_1_0.33_0.56_0.11,0.5 AIE_2_0.33_0.56_0.11,0.75 ADE_0.33_0.56_0.11,0.75 AIE_1_0.33_0.56_0.11,0.75 AIE_2_0.33_0.56_0.11,0.25 ADE_0.33_0.33_0.33,0.25 AIE_1_0.33_0.33_0.33,0.25 AIE_2_0.33_0.33_0.33,0.5 ADE_0.33_0.33_0.33,0.5 AIE_1_0.33_0.33_0.33,0.5 AIE_2_0.33_0.33_0.33,0.75 ADE_0.33_0.33_0.33,0.75 AIE_1_0.33_0.33_0.33,0.75 AIE_2_0.33_0.33_0.33,0.25 ADE_0.33_0.11_0.56,0.25 AIE_1_0.33_0.11_0.56,0.25 AIE_2_0.33_0.11_0.56,0.5 ADE_0.33_0.11_0.56,0.5 AIE_1_0.33_0.11_0.56,0.5 AIE_2_0.33_0.11_0.56,0.75 ADE_0.33_0.11_0.56,0.75 AIE_1_0.33_0.11_0.56,0.75 AIE_2_0.33_0.11_0.56,0.25 ADE_1_0_0,0.25 AIE_1_1_0_0,0.25 AIE_2_1_0_0,0.5 ADE_1_0_0,0.5 AIE_1_1_0_0,0.5 AIE_2_1_0_0,0.75 ADE_1_0_0,0.75 AIE_1_1_0_0,0.75 AIE_2_1_0_0
0,0.3558386715778131,-1.9278336303991253,-214.29749041120334,0.30007866017453405,0.3537895145878216,-420.3323218954487,0.25015045414008946,-2.4471418683098767,-676.2181889670604,0.4004693219898721,-2.2305855954886407,-294.39266895432,0.4950158710490457,2.0826235112096882,-395.3602022452095,0.5050631432830984,-7.209051578036212,-683.4275746142309,0.6868225512934794,-2.7440865151523135,-225.9817134480059,0.6732081315408146,0.19895121312551875,-409.3998823423915,0.7482150097796577,10.176399265871009,-600.4731697901954,0.4404568443139286,-28.79118503938016,38.258812381201764,0.28396370587712194,-54.048227145413875,-2.8471913707641154,0.27864088649757635,-79.83417595771611,-145.64154136062376,0.6034277996741512,-24.261091743697172,9.832964784366867,0.5750641821113207,-51.240842781220856,-14.816702646228983,0.5449610407713512,-74.24506805227391,-4.17060707706293,0.6481781102750817,-26.250527996483953,-2.0380117027988467,0.6090314485687538,-53.26430248343476,-42.774173273632655,0.6721451006470759,-70.18426000722317,30.8586933874703,0.3304744937692342,2.149110720965728,9.206104637945263,0.3798483950396058,3.0115739010830684,11.36590103561748,0.4943038032059535,13.509388951441498,108.73060171651717,0.43273673407999247,1.328100597817693,12.577004521681687,0.4231555692328152,0.6417837801357948,-1.065817625720011,0.41620889783536824,0.9639040739267718,6.314384330149197,0.19223713650081314,-4.008217705073977,-32.16099396418083,0.33991007880222024,0.031552933865235805,-9.644839530547506,0.22890066539357032,-0.5504820805778925,0.32236128564707645,1.0196328365466754,-22.41707824535697,-200.59307899587736,0.946470452117124,-49.88966203763043,-444.8625871394242,0.8562183011676207,-79.10784354221303,-708.9846120920176
1,0.22149779980012785,-0.8867787259223354,-236.24217008305396,0.32747352799454815,-0.8610960601703347,-483.56774136274964,0.26106186557716365,-3.359627512055452,-635.0345779595543,0.38337520050599544,0.3965879880764259,-222.50921684031795,0.5275822678244412,2.172746861581199,-423.24004280093965,0.5385374359036719,6.4872826363251885,-646.8203342691085,0.6645396352081058,-0.261629987280396,-214.31060963660732,0.6617589210539062,2.5697995514386602,-422.36850867994895,0.7543817459746756,-0.8356141970756644,-673.8797861716821,0.2823506009223678,-23.527290354464657,14.113711178853151,0.28175183381205565,-49.631412928670244,-28.935550339453677,0.3170126538452722,-75.13536343264244,3.662162465187231,0.5927562873188831,-25.285633863974347,-2.4672467502060718,0.44878935711176177,-54.14389128453527,34.36207657214294,0.39452317589533953,-70.89576321305616,-52.33050384023286,0.594539867169199,-23.989978783203412,6.1524773624596465,0.6305389471180771,-46.8715591895509,10.230050015794944,0.7720514683828842,-72.56976109517841,51.16269031882103,0.24197585552032713,-2.712443479729529,-27.363112803220467,0.45335199602170634,3.8257598202423995,31.811704050641957,0.3143037088655059,-0.4234116888523782,0.10249921008373965,0.3255062292375455,2.7627084922145113,19.907240976967383,0.4151091739982777,3.754199945896511,35.66789116914689,0.32531353076911784,6.901725599510886,61.908671401488256,0.23458083104717983,-0.36159878643709137,-15.531696103293319,0.3404505037566829,1.9654690851560588,12.35209080635698,0.3150554808680573,-11.634919397763067,-90.12342495081839,1.0112737652173982,-29.230887010712774,-261.4411238382484,0.9540312354293604,-51.306367866593796,-466.1678733487254,1.0247600570742534,-74.20788598848604,-661.0356540618204
2,0.2234945015225467,0.3784274498492408,-263.37974678385564,0.2391924827730689,2.8335824481676934,-448.41097970730186,0.5595993366191871,7.644381191815749,-621.9805654956991,0.528348347732802,1.3644275713252647,-248.51063303962732,0.6257563059565762,0.09251518956507403,-471.2239346081774,0.479687057431515,2.0420085856352137,-701.6660457295819,0.8198240234404925,0.3401170698462423,-164.66275547733352,0.6709221061414173,0.08442319106605188,-456.51189344411983,0.681994860211956,2.631329278130469,-672.8125604305827,0.3452658287722469,-28.769791265881512,25.845938749351077,0.2996533290906977,-49.94892692283366,15.369797599380044,0.2807428887206073,-77.8255652446997,-85.49973125655704,0.5339065850739628,-24.284872979671732,-16.803389999035502,0.43377967072356727,-47.84587572194542,-23.047813065966995,0.6408714851518064,-69.17730564364406,108.50173470471537,0.5915037796018404,-20.684406672618838,4.149813265247673,0.6431264231120372,-50.82059525473968,35.20854442026783,0.6431118576650168,-76.94366221187963,-46.26856292256378,0.3286307398405116,-1.4688142231807713,-6.107678845447394,0.40280861359618986,2.1431344073604417,10.016048371686539,0.2912269723773292,-9.700489543556502,-92.51650269716684,0.30115344949934175,1.171806728724351,5.398984183102889,0.35021158030973387,1.2835777206806789,6.3420914558052885,0.1663706994862739,-10.028975074452791,-86.091172227239,0.3593585060348438,2.020353104002486,5.332335674345273,0.3546928848425787,-2.4472387832320384,-27.22383558417671,0.46845825646007594,5.763708689476323,55.424505056484,1.1045984393834507,-28.509592616511398,-257.14494510748375,1.0275285999047412,-53.3328861796814,-476.6133241201426,1.048469809689212,-73.02374784361689,-667.0709230482131
3,0.45340738637407446,1.1265603770929198,-229.09694763069604,0.35180171083248024,1.5312468045474372,-457.9848327413575,0.24628877706294416,4.316630652072147,-648.9283389415461,0.3502390421369399,-1.1620896995041108,-224.33597358938104,0.41133280473359035,1.0226014772105103,-436.06078094661177,0.47558066882451316,-5.507664708189785,-706.9209588952973,0.6213588277551204,0.5998808038616211,-221.09645934905373,0.5997181943322526,0.1459770837924432,-415.24201209466827,0.642878318644054,4.550355375053947,-631.3642695821228,0.3462813606754071,-25.670227875855822,-2.1964233938577697,0.305352786555773,-43.567201244096914,6.130732243544246,0.23183697342629456,-79.03521484622468,-46.88233189939898,0.473760394969481,-27.121811363088593,15.661176205557533,0.31000564977886663,-47.581004220337164,-13.698483258263552,0.558165511578964,-70.76338937246045,15.784774123743892,0.6633038157451048,-28.57973310883575,-2.977785795178994,0.6737670400448581,-53.90973262309037,5.106692575708077,0.6934265622927841,-72.6525708276074,6.104070010589138,0.2605385439523475,-0.07136473021937238,-13.360260895009459,0.3753157262744148,-0.6537254614485078,-14.075974254119478,0.5149577003929284,7.677584120720077,56.61278823026704,0.4456287212679878,-0.9563784782985152,-15.167956710897652,0.25804534939187174,-0.1526222778166152,-0.11897588156845203,0.3908619916537341,-4.892511047117815,-37.03443088282729,0.35610365309318276,0.4868468404873648,-11.411233393445004,0.40006351698590037,8.422615056032274,68.24306421844985,0.278022199938016,2.270008526095559,18.123922339902563,1.1306672533201354,-27.62117275686834,-248.32110599444798,1.0014612962237992,-57.261392978557716,-518.3389436244988,1.1465656874399517,-74.53647109705265,-668.551504075731
4,0.28762534418471886,1.7446014164727193,-191.15869056010897,0.38060293867325423,1.2201902323895557,-484.73796423686446,0.4316156368565932,12.11677504662184,-633.6304548491106,0.7061877765133447,1.8600511999074805,-224.39702501232287,0.6311176974638651,8.141652961177574,-402.5779150591517,0.6009806654007622,12.270222712934515,-630.4397038490605,0.7058584888556514,-0.40335695259766313,-184.9108300576118,0.6380260645699842,0.04746082800000669,-451.9403359956923,0.7474489054028379,7.411524645706262,-613.1938624839011,0.4526695695850896,-26.49009430299478,39.886011267490474,0.18452891743125507,-44.992314941566036,-25.59149705195316,0.25988861344034286,-80.42898913733025,-15.183666235281004,0.3968758137347212,-25.659576672125628,-27.58103683938853,0.43681072300772494,-51.490300474598115,33.93085115587268,0.4822126838854012,-74.25755743751235,77.02536139262017,0.6714291407975236,-23.94313361341196,-15.236190687224312,0.7082606340713867,-47.98937308748763,18.052741369926693,0.6126620884390676,-76.35625205709663,-7.645442676628129,0.438531293471136,1.6053845297553988,13.575697346038634,0.3772732347361591,4.365647494277488,37.75296166832466,0.44412066046971266,14.3848477456888,132.6607711165043,0.36148524030193574,0.9880765091718045,7.208280182017192,0.1398474571522494,-6.311544794641938,-51.87624194415166,0.3147453367198358,0.3321581625174062,7.1968282284974725,0.4400996263171254,0.1281826533272582,-0.5698329820353681,0.31361279079856474,-1.1402280842645611,-15.845225390018573,0.2729209547592026,2.1853139549737914,21.1019529900195,1.0345722660657235,-18.564504932174994,-170.94320330527196,1.0420134586854226,-46.20320179111965,-415.2528343749395,1.1986516195870998,-72.92328158299236,-657.130444393308
5,0.4357462587796792,6.181837147470294,-324.42132399985195,0.20419224269961,-2.5978708917288285,-463.6103137762639,0.32338568956848895,6.678695294519625,-633.7956297934976,0.4555256090102708,-0.8735847147427468,-233.22675383544433,0.5007386506209635,-3.178971934504938,-466.4549545179655,0.5404195119359904,-4.2515298973213005,-725.5336386339151,0.8841327145293022,5.065437382085994,-210.43654793415433,0.6743241602292298,2.1995635667366145,-426.3920731702403,0.6988613627169695,3.086690076046221,-665.4078541738703,0.31473814916719495,-25.258933989742783,-21.209920982482217,0.43849722140344194,-49.98937331353662,14.321115169366921,0.5172451040183385,-71.68705974088827,35.10187509121667,0.5370729212431911,-25.546802035561036,1.284720377378557,0.5123100634882941,-44.1954085165788,-36.87258110821645,0.5897432906961374,-74.68326631851643,60.65879575302615,0.6721970812663224,-25.655870421784105,17.59670023986266,0.577870084579273,-53.98431582495541,-13.958009343622543,0.6704970686636336,-76.6195224349017,-19.90291202351556,0.3464419097364107,2.871431268964133,15.664896057208084,0.35314784183701264,-3.994495412626085,-28.54571195284901,0.19045463085689482,-5.27984727314762,-56.829530018948624,0.4211843186551398,1.739865397626378,18.949441364845367,0.40720726259468526,4.139656065136776,35.943866141298614,0.24054423129439806,-5.124061265944016,-55.82000483801003,0.32402523445634723,0.10947887378519673,-1.9725858695706044,0.23905486296873482,-4.690930282548883,-40.388368294029284,0.29093878341905827,4.493989272864627,26.306070665978336,1.0522096515863375,-25.463243959269796,-227.58105341566738,1.00148847364379,-48.0436552831462,-431.70230186257623,0.9547595404899337,-72.91809250421596,-658.085186666468
6,0.4202872983894773,2.229271103660399,-244.47874145332864,0.2614045437176392,0.3729659593805944,-418.8284891585937,0.07830344152490522,-2.6087599087374236,-705.3203573953405,0.5872648916181789,0.09079380209715211,-263.4815624868724,0.6052634112822631,2.246083437559909,-454.0408356250817,0.5358425088989768,3.749972968549599,-662.2641028141634,0.7882193189526665,0.6995387314402349,-279.69812248485846,0.6089434855479785,0.12137079864667284,-458.0108991420453,0.7008627838512969,-2.823424669852035,-723.6425451449005,0.2740110551924505,-19.345480183665703,2.322312758048276,0.3268896773742252,-46.28051695394771,-5.563354370507111,0.39690763539347457,-73.19975780408826,2.5040877774929613,0.4950959253759147,-27.063785089159612,-17.383734719133468,0.579236967132751,-47.106231653899705,29.584922989588414,0.4734094937446771,-75.5301883094689,26.182043847074834,0.6176953474422333,-25.00517825147841,-0.7299538748947038,0.6633914586889409,-50.82799802956102,39.928088531813735,0.5584736327782105,-81.52122528779616,-40.28383810583217,0.36803955592488075,4.218709093257193,39.84807457897562,0.38945579380894224,-1.2192312464124668,-21.52666073030026,0.3934399422051248,7.657075623375146,84.9336234945861,0.3605428653751879,3.340693104645195,36.68132063356715,0.3401684302091144,-0.5441505770967762,-7.859611484451546,0.32789518376118804,-3.540589327548371,-32.422020157152936,0.4048353822966262,-2.138952102778343,-15.551051190116917,0.3239267402266247,-4.282912668952119,-40.72663881136652,0.42043822695655103,4.424577311568621,44.085529490246174,0.8433677063057363,-17.086989043208774,-153.3769912075103,0.9444313166753837,-51.6981652599817,-464.8775715547674,1.019017532985805,-77.80436724205656,-697.1003821006755
7,0.25469229283521516,0.267101366001637,-213.04696057932654,0.5134414636210884,5.24482582503003,-414.13694409437574,0.3752636992910336,11.705620060357504,-605.0835445098147,0.4097974085841383,-6.446386025290911,-251.88348608644216,0.5071189248640274,1.7303439185698335,-445.64558789336473,0.4622312331986503,-4.9435850683431095,-698.4891836070407,0.6143006844164942,2.5812901287056267,-196.87538694882727,0.7188229806474735,1.5092631513039256,-437.5252269102555,0.6177077770400368,-7.01517128678871,-711.5442861706372,0.4013905204534502,-29.37631205333928,-7.146539090646922,0.38699246314885904,-51.18239173569295,17.08241539156975,0.31457333055850084,-81.06830662040485,28.224505192183603,0.4923734831779187,-23.67628146492957,-17.536752410117547,0.5877907409948129,-47.83951122688438,24.173008283991955,0.44573734388833125,-77.72779534031257,-16.21923732709765,0.6764324818093929,-30.96795358149634,2.2740573974674447,0.6781169985943241,-47.64526765525024,18.69090354182356,0.6502563423896247,-79.09740499121158,-43.114741268217095,0.2187382952898719,-4.105057724646085,-37.553425960093165,0.2621928074915806,2.4038249979938797,15.458916257898949,0.4945976471577238,17.75849980259603,154.20197226317123,0.36683252715637754,-3.698198111557785,-29.00632309991728,0.31641305102632433,-0.5743089049071937,0.248612640072188,0.4025583307949607,8.890229148010489,65.79159030982639,0.5053728501930776,0.3339334421918235,7.872799699585487,0.2639769101896691,-5.8655373794117995,-52.65612359674421,0.2515789111570218,-4.379243713508262,-39.929542845457746,0.967934099803913,-22.935665603643145,-205.52042466526723,0.9098655295398919,-54.08765133007419,-486.3629150269944,0.9038837989302501,-66.35198174777902,-591.7101940171445
8,0.46016360651380817,2.8371398621529442,-275.34016513781097,0.3376260816093288,4.449963844155024,-462.83991177610255,0.2937814804902473,-9.167567249950622,-765.3588887787649,0.3594454553114773,-0.34430238945928765,-243.62568881555597,0.4844438179196361,-4.601842175335386,-453.7072377709812,0.3241624815131802,-9.63545931805902,-649.8185338070639,0.6684718885339255,0.33017980757302207,-224.90163028744828,0.6183971897149086,-2.5557251118808786,-436.24285923791956,0.5544430165043375,1.4281808345324958,-690.4576338151593,0.2818004032550909,-24.751464127618785,-14.64396472805425,0.3578021145070788,-56.15102931781786,-22.111366408048468,0.36619654253440564,-70.49404691473491,-1.0890139763287516,0.47915469295067903,-22.193479989021007,-0.9676824782563281,0.4972050782662649,-48.90080363252254,9.57622424537038,0.3968064428554493,-75.29931616586946,-38.549794354149746,0.7027910157157635,-23.855532847162777,-10.705697709500294,0.7367190717253793,-51.82587907241471,44.60586174507384,0.565449586056632,-71.0493701722463,21.26344379796994,0.37981826289090204,2.8198576218013995,13.98824018140523,0.2952691976605698,-0.5479867786805177,-14.99491835162018,0.457018653541226,9.028080068398411,74.43908580025554,0.3428525503064434,1.6228314492455473,24.635196567650844,0.38430976616849677,-1.6014359576438078,-13.708600535450941,0.3889527171757446,-1.9073526416411581,-24.59227972717454,0.3635142158898091,0.014950996517422767,2.4363383080953773,0.29579458663172564,5.632078640772814,46.84849934044834,0.26977577309435824,-3.5612977553427503,-33.48632426611213,1.0510871105721138,-29.066487865619354,-260.788756150459,1.0231722096256706,-56.17354155080513,-508.5897164221964,0.943167568368627,-70.6749496105462,-625.651656679923
9,0.4043013001132292,1.2364959159749944,-193.1214442304228,0.4670348540195465,-0.6694400316224448,-438.1303749629284,0.442422577087985,3.9214592797033547,-685.2542679278404,0.5699515219736293,1.552462102045724,-207.35495478126455,0.5198882250182127,-1.3592849183859836,-452.95970636067756,0.41148108142447987,-4.238142576272481,-665.8996670132321,0.596661399045528,-2.375963196234689,-229.32706234584805,0.553035797537038,1.9324297575748302,-512.4760590137555,0.48004611826692795,3.09929335245833,-619.2422018905753,0.4475952163528273,-28.22855693142019,12.193295514683149,0.2800312008983103,-47.60824879571571,19.849955909658323,0.3157973749170225,-79.04947334810527,-51.84637467519796,0.5560693704752439,-27.614985840907174,14.88080619341597,0.4714916834227805,-53.88297234190497,-60.670737134682206,0.5025864023760089,-74.16649062779621,25.333417620377492,0.671001600833085,-25.00428157701721,-21.41971105800474,0.8049021327746951,-51.18792430037334,-6.409172109363011,0.6131114054228384,-72.5560889794379,-37.32177296901554,0.3167232723047192,-1.5925542891944635,-19.29891111052407,0.2575364818266412,-4.181424530900606,-38.96597318593972,0.26139254294967407,-0.18508526988114674,-11.447295328403383,0.26703184477453884,-2.841394965098462,-24.84085568724621,0.3913621549000633,3.4642619296956605,26.67497463961413,0.424486819725708,8.303308695838268,75.13545358488987,0.2699145435622662,1.6804830761387253,8.272834372305404,0.3952045108828502,2.6360545144148215,22.59096217526377,0.4212180482467915,-5.497433646486785,-52.72970000516244,0.8837437362703325,-16.593164513014752,-147.69272251949081,1.123938776762299,-53.8497895348579,-480.6351459572133,1.0764630000018007,-72.12622311175016,-634.07149842781
