,0.25 ADE_1_0_0,0.25 AIE_1_1_0_0,0.25 AIE_2_1_0_0,0.5 ADE_1_0_0,0.5 AIE_1_1_0_0,0.5 AIE_2_1_0_0,0.75 ADE_1_0_0,0.75 AIE_1_1_0_0,0.75 AIE_2_1_0_0,0.25 ADE_0.33_0.67_0,0.25 AIE_1_0.33_0.67_0,0.25 AIE_2_0.33_0.67_0,0.5 ADE_0.33_0.67_0,0.5 AIE_1_0.33_0.67_0,0.5 AIE_2_0.33_0.67_0,0.75 ADE_0.33_0.67_0,0.75 AIE_1_0.33_0.67_0,0.75 AIE_2_0.33_0.67_0,0.25 ADE_0.5_0.5_0,0.25 AIE_1_0.5_0.5_0,0.25 AIE_2_0.5_0.5_0,0.5 ADE_0.5_0.5_0,0.5 AIE_1_0.5_0.5_0,0.5 AIE_2_0.5_0.5_0,0.75 ADE_0.5_0.5_0,0.75 AIE_1_0.5_0.5_0,0.75 AIE_2_0.5_0.5_0,0.25 ADE_0.67_0.33_0,0.25 AIE_1_0.67_0.33_0,0.25 AIE_2_0.67_0.33_0,0.5 ADE_0.67_0.33_0,0.5 AIE_1_0.67_0.33_0,0.5 AIE_2_0.67_0.33_0,0.75 ADE_0.67_0.33_0,0.75 AIE_1_0.67_0.33_0,0.75 AIE_2_0.67_0.33_0,0.25 ADE_0.33_0_0.67,0.25 AIE_1_0.33_0_0.67,0.25 AIE_2_0.33_0_0.67,0.5 ADE_0.33_0_0.67,0.5 AIE_1_0.33_0_0.67,0.5 AIE_2_0.33_0_0.67,0.75 ADE_0.33_0_0.67,0.75 AIE_1_0.33_0_0.67,0.75 AIE_2_0.33_0_0.67,0.25 ADE_0.5_0_0.5,0.25 AIE_1_0.5_0_0.5,0.25 AIE_2_0.5_0_0.5,0.5 ADE_0.5_0_0.5,0.5 AIE_1_0.5_0_0.5,0.5 AIE_2_0.5_0_0.5,0.75 ADE_0.5_0_0.5,0.75 AIE_1_0.5_0_0.5,0.75 AIE_2_0.5_0_0.5,0.25 ADE_0.67_0_0.33,0.25 AIE_1_0.67_0_0.33,0.25 AIE_2_0.67_0_0.33,0.5 ADE_0.67_0_0.33,0.5 AIE_1_0.67_0_0.33,0.5 AIE_2_0.67_0_0.33,0.75 ADE_0.67_0_0.33,0.75 AIE_1_0.67_0_0.33,0.75 AIE_2_0.67_0_0.33,0.25 ADE_0.33_0.56_0.11,0.25 AIE_1_0.33_0.56_0.11,0.25 AIE_2_0.33_0.56_0.11,0.5 ADE_0.33_0.56_0.11,0.5 AIE_1_0.33_0.56_0.11,0.5 AIE_2_0.33_0.56_0.11,0.75 ADE_0.33_0.56_0.11,0.75 AIE_1_0.33_0.56_0.11,0.75 AIE_2_0.33_0.56_0.11,0.25 ADE_0.33_0.33_0.33,0.25 AIE_1_0.33_0.33_0.33,0.25 AIE_2_0.33_0.33_0.33,0.5 ADE_0.33_0.33_0.33,0.5 AIE_1_0.33_0.33_0.33,0.5 AIE_2_0.33_0.33_0.33,0.75 ADE_0.33_0.33_0.33,0.75 AIE_1_0.33_0.33_0.33,0.75 AIE_2_0.33_0.33_0.33,0.25 ADE_0.33_0.11_0.56,0.25 AIE_1_0.33_0.11_0.56,0.25 AIE_2_0.33_0.11_0.56,0.5 ADE_0.33_0.11_0.56,0.5 AIE_1_0.33_0.11_0.56,0.5 AIE_2_0.33_0.11_0.56,0.75 ADE_0.33_0.11_0.56,0.75 AIE_1_0.33_0.11_0.56,0.75 AIE_2_0.33_0.11_0.56
0,-0.001634562688973574,3.8024210765320445,38.67399570170463,0.025578185647369536,-6.707499257082727,-61.84564086214738,-0.057996432584193486,1.6553855090317888,14.307916453404616,-0.2603444435720994,-6.360475267537152,-52.01833316343348,-0.05647592550484387,2.3146997285897957,30.34132882146166,-0.1065161419024064,-1.2965901960825572,-8.978310446113735,-0.2146610086220187,-8.418969787169912,-65.69302757481272,0.08200655409496892,8.279317825211386,79.15536379271126,0.00037036363485208314,-1.2742719549777455,-10.015653720626313,-0.14710570821963348,-4.645787253068751,-57.401872535707405,0.0019176157680815323,6.818123649566442,66.18669639863565,0.19947706750564784,11.882935220536753,111.09627144390987,0.15470529138001576,1.698563574826386,18.16982372573893,0.009631742390965087,-4.030056614836988,-34.898496374795464,-0.0004998821316132763,0.8674203014787982,19.38796415004597,0.27325416665570074,8.404746465190025,80.10255330186428,0.059364921072358696,1.5701814458641252,-5.14547881351075,-0.0972610534867589,-6.07173504719986,-49.57565289820103,0.11839051312642607,6.94962077684739,51.571909472724464,0.0651121043821504,3.9220191846758956,36.459474467195406,0.12981903456382496,9.924363613877498,95.23924857045489,-0.12368113177376062,-2.8966721546014513,-17.425748416750228,0.08979805738237201,10.037423957169878,97.06101174184182,0.040208738994260786,7.141044151495047,66.13009205273407,-0.025920289916716,-8.064002184548844,-69.61765290210009,0.08259519387847455,10.398236023018722,99.27569936817844,-0.05973844865723152,-7.064882016260212,-60.58678472595468,0.022494695286341654,-8.393972475307539,-57.7832586545694,-0.04221795142196788,0.7467850628353794,2.8835369861138895,0.05094884129351806,3.1608017986177908,27.035349092328136
1,0.014823192122635647,8.80753493863741,80.93152519966556,-0.061650790473422375,-1.7651469240615922,-9.863074938485294,0.021781510906454856,1.9204452552443294,8.652753712103626,-0.011415331171279604,2.3059809533496214,35.57662606288318,0.037885683571895694,10.299915229929923,90.20637494005267,0.1275208892408931,8.185909407113385,65.02380178612087,-0.13571201761912607,-0.026303322139111365,0.15025616547232476,0.09760181530966042,9.926713343641044,86.40108856510409,-0.10033353793309209,-6.899672425236439,-68.89539449244815,-0.11857782729740916,-0.025789839781508905,6.220146539895617,0.034086391574693155,-0.6166573781230895,4.7773525460054005,0.10923103056508808,9.290981361227372,86.36075895277521,0.17006607372241797,1.1515737638031496,6.075884311557679,0.025181970775070908,-8.713521169856197,-76.78231545285357,0.02109000664449229,-3.6642490516143464,-29.05782487685263,0.26172168423989695,4.183202798751221,42.217028086704836,0.03209466969112918,-9.918781542403043,-72.07675442987781,-0.10101702718145907,-6.931347865053444,-71.78660806140343,0.25971009739851686,7.349947584391205,66.86946708617292,-0.014262196491132272,-4.808272816486958,-37.99532960330003,0.03879575034876461,5.180979815719479,33.160341707569714,-0.10481102406773198,-5.314721921761252,-41.35410732532198,-0.17222512702180098,-6.966850683252533,-57.441894215823304,0.21437927641809507,13.922841973156078,126.52238404593604,0.14087955523706375,9.331814794959378,84.55255549024334,-0.030385586730760566,-2.6517964705473798,-20.322807212033865,0.191467001644103,8.081163340258492,76.61344945720738,0.14689857646550877,2.883554894963098,21.273894630424884,0.16295198368993727,0.6711950633299725,18.050798300777817,-0.06517967843066572,-1.9200221575904919,-13.995284979827138
2,0.005154564156195647,-1.883562610774904,-14.51568550882165,-0.06235540214837215,-1.3822875622533524,-10.3349048967192,-0.24062635876809566,-15.744407349110132,-141.3918276767068,-0.0979067003141231,-10.503027400404974,-77.73513694294957,0.01620778841226661,2.372811307037485,25.218431336704,0.016070769135120146,-1.4562448715447704,-14.69241217341361,-0.0008762232499477705,7.83377760529038,66.46043554104857,0.01666339344274411,7.830044745625771,76.78550835237095,-0.1437365709136967,-8.52918520756835,-79.95206841218794,-0.06813813479945224,0.5699458986257075,11.951625362013793,-0.07090664547455913,-2.9283277192958885,-30.330514251834458,0.09579322420902167,0.7078685507687258,25.624796024413026,0.20355858317168576,-1.0519686888766178,-13.16757436726484,0.10905816772812056,-1.0727109032729294,-9.43303404102512,-0.04460582613218401,1.4731259001431662,9.044110934889916,0.17873952815721633,4.838718967371664,42.200936016286754,-0.019598367886345384,3.2192037649281873,35.367790960882935,-0.18781961035341202,-13.806961319878285,-120.63580567237895,0.14661719596364525,-1.973889014199271,-2.5795480758961866,0.0672431911464838,1.321064766999804,10.447027845482063,-0.03285491020084021,-5.492583043721149,-48.04830035831634,-0.038552605330140065,-0.6250354589974627,-6.086665353418113,0.11415730835702095,8.636130786370604,78.96810395652375,-0.06681620224139863,-4.709147826846689,-43.97941843051935,-0.031078229905737772,0.40253604503866935,20.497921962017642,-0.02709334364127335,-4.790120970977617,-32.58617393714363,-0.024686291999194736,-11.407379236274757,-93.27850514961848,0.106408893410804,-3.179643394214096,-21.00404426603172,0.0826222817768678,-4.337786783814028,-40.25211041205192,-0.06432933300508728,-5.157812777468771,-40.46921702922577
3,-0.025767808033211964,3.5278446094044096,43.89683808015138,-0.09026677929612208,-4.237689593230254,-39.29570589271694,0.01277592559430309,-0.17353762711286935,5.741322165437736,-0.38319539216651494,-22.054339728490717,-196.54434650576204,-0.054439186976417885,9.367148628601335,85.82978848528575,-0.06639616799789871,-10.35937269544,-76.54085208967359,-0.4790853962585345,-25.324071140147677,-222.7183188956054,-0.15535707789565914,-9.104666275046325,-82.51896524116877,-0.005196525352863318,4.9996924371838105,53.814471295286786,-0.07640191539363946,-0.49407352504380975,0.5706750185418724,-0.22124010481734582,-7.162587671956729,-64.3103988606274,-0.060995781688582724,-7.565435408383483,-66.20835807113828,0.15208812874897046,-0.9394787160810097,-11.794347445604355,0.0375420103899329,0.9661682825993394,5.531684915022222,0.014457134314904578,1.75084571449456,18.239897343407502,0.120142049152043,5.947628010468905,32.94128090582712,0.11087571328630588,-4.982015654831313,-38.46939833679992,-0.023236913873347136,2.4343138021108794,12.247324290400947,0.16754297492971443,-4.723234654195603,-52.04402013081238,-0.04130821856638056,-13.808883126615687,-124.42736604674649,0.05696475927778783,2.6980473598888084,16.98676279073179,-0.06042031219090199,-7.748458381641448,-57.45846104446471,0.09454776081416344,12.931115710027614,112.6977577103724,0.03145984665647324,-0.7265946225184398,-4.457959208788343,0.11655208518694565,6.064703446161375,81.37067863713516,-0.006222596495780522,-1.5591122455320676,-6.572262501073616,0.09662816178801097,8.528186822008397,85.29492586377961,0.1652357898563854,-0.9877925852902074,4.88450090568893,-0.04343613039960167,-10.24610409281443,-94.36898535593882,0.09856430937229743,4.319280653271547,31.318951464726812
4,-0.12359728375159079,-9.909245337116392,-88.30153706537496,-0.11265429300707205,-10.430808222734674,-89.01682733016347,0.17842781211551723,12.66059708480969,109.17410605788554,-0.08523278228928394,9.27479391088871,88.75853855875606,-0.1202226296680028,-7.616525596911733,-73.97004558963906,0.09874876217772134,1.6556525960089872,20.482911329223132,-0.023608194448289623,10.749163741135558,90.01449265010339,0.003091745768506371,12.371559012822662,108.19692161259084,-0.002251335521684837,-0.653543038605435,0.6642265558742856,-0.008075435146086192,-1.4844896553074396,-4.960690417873029,-0.0008594980508944446,6.192251694605495,69.01364138631165,0.12008251303611678,13.13477394189634,126.0669154493461,0.06736878874904982,-0.9385255928577102,-9.447661961497836,0.009781593814761435,3.782028758896677,32.096973796506006,0.13660356896340783,4.920981725664648,45.81928454916763,0.20786834382938663,2.3339687842507426,23.07186281720156,0.2230909581948697,1.3802428719581037,6.024112509783167,0.025446238428530138,1.9215464119497776,14.369546335732755,0.0207711547873821,-5.360367311495147,-47.859738293862804,0.12189851667066534,4.282806864405759,29.74014385152831,0.020359245972938426,-9.960000204820142,-81.45141518702381,-0.20557265509654643,-6.950577082693847,-47.681733529460224,-0.026041503044986484,4.963119767139786,51.08960938364738,-0.20013556891000564,-21.81878434182318,-195.80204759698873,-0.04260354716880295,-2.845778598983831,-18.81593867423036,-0.010590238587999807,-2.2159823709530087,-9.87978725708813,-0.21001968982069139,-16.4301684029146,-144.1034541730781,0.28995147896540024,11.634739363088936,101.23960861985657,0.07302854286745765,11.357037081599708,101.39847598779872,0.16699252521798302,6.026662487948474,46.51434485357219
5,-0.10783134220089892,-7.622760174379774,-72.94676697571512,-0.1046968738454359,-6.883273077856783,-52.27298513227694,0.14627503677159154,-1.2493659389256169,-4.156327046910426,-0.10891796833343984,0.4757747811876055,6.801406065445584,-0.08252676636616615,4.279728658187344,45.824327103286365,0.10991280929494826,2.0943216708781165,29.03676644770133,-0.2351794966706741,-4.7854392762806,-28.329563847309075,-0.004811532977971638,3.3403683425495836,41.43672795033781,-0.10689541536985724,-10.182154620348134,-103.53573374051521,0.003802007027983336,5.541166823696909,50.63994694955757,0.019705695182748968,7.533332807118424,79.2294717383207,-0.03882659462699519,3.3665737945135694,23.715321765610298,0.015667510818386292,-4.445408236668428,-43.50229362706669,0.042137081363004314,-3.769711294997673,-25.4531551726361,0.13384169577935381,1.4705075539960781,13.458922990402836,0.21629923543994062,7.511961746250277,49.790128199185446,0.11468807735259202,-1.0210343298843214,-6.632918890690222,0.17234115756882612,4.85882437448995,40.93262102771269,0.25189466909458064,7.302404389537819,69.02830117469617,0.06230994195809228,3.2932549680106797,29.67027748895747,0.10463301881701682,-1.1179536189572454,-13.547059142173282,-0.10198713616645295,5.316163981604799,54.196862627275486,-0.1140087109666797,-5.57870370370889,-47.757039990719775,-0.12378081286829444,-16.986437858712755,-158.12537037331072,0.06548055792467676,1.9803316209218833,20.304682835429542,0.026763466024407195,-2.652049669523558,-22.16677216682214,-0.0020297091700899727,-4.240343692706964,-37.15941045255772,0.021445862363283708,-8.015697247055801,-64.88427644686891,-0.10262765970104692,2.2426583083975187,20.04019686260292,-0.121096302511001,1.5036453631607876,19.389893289986418
6,0.035905990568004656,6.378334472034612,65.34459180557283,-0.09833278185021652,-6.7018752916861,-62.379633954747675,0.05978699830271989,-3.9364772705559745,-38.60837140099944,-0.19578494509153166,-11.432238573861712,-93.81706167263255,0.047530287566095696,10.912749296899323,111.78938896999198,-0.07107173799704151,1.1292730859324784,15.292080283852272,-0.30539812556770435,-8.658743932381288,-71.12908766236231,-0.10530040050430466,-2.1664929971068503,-2.109082900928599,-0.18882621014836604,-7.597888636557823,-69.28848921527104,-0.24414902258951668,-12.081733383099877,-104.98347850181781,-0.0011524845794338035,2.8748903583375336,27.264901377770588,0.18845179525956962,20.932773629646025,185.04533696478597,0.13988841903094476,-2.195243644059334,-19.48350160748556,0.08705304889414026,-0.19391113844441787,3.5692034542879116,-0.14315323804180424,-15.735189930536574,-140.47694071703827,0.0875863580960131,-3.600034800492641,-28.303344417933257,0.09126948443925505,-2.391643206208674,-37.92038996600696,0.02754911412069714,-4.866343867964889,-55.25558307003597,0.16014826775757127,2.968798323182549,34.17799872461545,0.019293767560106062,3.395653019382145,24.549018678828453,0.11698563590053197,15.559963600359003,125.39231445093944,-0.10919403489274464,-1.6222997671158135,-18.49923527957198,0.012078616973121143,7.640240743944956,62.828323119164686,0.0822935819065873,6.297348069519813,54.440637144218535,-0.009505532429938512,1.5615330970368737,20.611095305670784,-0.12209413624038563,-4.51297926677566,-41.55762974333358,0.14651084004634218,0.9512305754134994,9.365915302316814,0.10736950893152346,-2.637743613077891,-23.79303846108569,0.08934493010291805,8.043956897781841,72.3250587576654,0.13405773087160663,-0.5494813752048087,-4.878393137073595
7,-0.07984991409640634,-0.38315474541967337,-4.954740682588791,0.0996339157217742,8.883292610024538,67.34862756601939,0.09185025476420833,2.6575776732381433,19.650536749103313,-0.11563158679328694,8.234524641798746,92.7988452927138,-0.07611354737628995,-2.7123326178928364,-14.94397612347221,-0.11905617736609486,-6.666033420416324,-62.98819069221383,-0.053571745942033205,-0.9754231500914602,1.0286745033021991,-0.11692133252118958,0.6738297198058198,8.075644322422056,0.03036368869753346,1.0947824209600427,4.590675656166423,-0.22604591290635437,-3.4087490272754453,-33.848507404447226,-0.08734834193992821,6.273661037377913,58.819958647298066,0.1976141520257705,9.89205630519506,89.94277049550583,0.14752062704370097,-4.2305496478002755,-38.71148627802279,0.11149561953278794,-0.20614331330346955,-3.578044779944092,0.013417602180346079,-4.297796773445784,-39.27856655595401,0.011037550099543183,-5.670316443641026,-43.376938557954496,0.15210972994470479,1.0813437761134717,-1.2061416142266237,0.0418244660848012,9.607780877328466,74.31008335734371,0.10244728732107433,-5.083853526164854,-52.713727395091716,0.09355852398569675,6.590993254924755,56.56376400993741,0.0829538381280937,5.3866210720402545,38.71445631651749,0.042041681565118096,6.276750249331511,66.64076334860647,-0.057538324473752026,9.76592834998261,89.80340624346107,0.0993442860167936,9.213481089690877,84.55895867274211,0.05578133782204452,0.9180095584543959,9.105738587194077,0.0905829811844809,8.600959333057592,73.87344068044257,0.015125884348195427,5.794004214781925,51.24805487975566,0.15990552845726505,-2.2347431756813982,-14.23186198436652,-0.014570520388820113,7.382805252389461,73.12894891150474,0.12062633275492453,7.312209431425118,58.95154458203733
8,-0.009755847285481536,0.6001564155159119,-0.5833860580411001,0.0016525460005567538,-5.572826113133123,-51.21373037890154,0.010144177283701766,-4.570506837479285,-32.267918740187866,-0.06920829353113003,-2.752313037006093,-18.444282345196616,-0.17743041285336245,-0.7475588536797293,-3.620951117998558,0.1251502417059487,7.821895510564532,68.73837881575592,-0.12277069657933702,-1.3811882405131004,-11.584066792312825,-0.013655256420012847,-2.874512846239073,-14.819469856473175,0.04869184890829627,1.5941388310307656,20.249167240360556,-0.12057503149386026,-2.891536709698471,-22.471680389772366,-0.037637951082620476,2.6506981846097837,10.407192990962645,0.13981544592447812,8.68365060887434,68.1917542871536,0.34442922954273386,4.935301846967238,41.75476518098932,-0.11673942814990028,-3.4235909217585503,-29.354528882943054,-0.011126437558153839,-6.554254588750836,-60.5518635619505,0.12123417389760426,3.573334501455456,31.057448754543657,0.07815736970241426,3.3382203700586195,30.74364784460944,0.2028143114202983,5.25401455917861,54.22729731099763,0.10093462831551687,2.283921639492285,24.160416323497692,0.08658814389205724,-1.3746652765966336,-2.5885791552058093,0.03829735691322071,2.8732896496776315,29.470325012156295,-0.10792682338507598,-2.634714172435744,-10.166889558158491,-0.17068102454065978,-7.514763301305428,-61.723248533872685,0.019950835660860436,-1.9667691858974534,-8.470455384953555,0.04508552174996044,-2.7730579030233993,-19.565254482437382,0.06188991105411549,3.045253846574552,37.578383121738256,-0.09240355499291797,5.4466466878523585,48.04070409472065,0.0006043931038410619,-1.8936489364764022,-23.042864433680393,0.09939176258146608,4.44277406014224,40.325167877147955,0.06409599938906706,-0.7436194454599907,-9.770358445553416
9,-0.014142897478458052,-1.3475789252192496,-9.260559389266925,-0.023235264115174233,-3.4054492030559524,-38.43477380771133,-0.11719418403735915,-6.031225107870454,-57.35202658984651,0.11110544387602864,6.314847131073598,77.70328137359834,-0.13504493933753225,-6.072826570498162,-52.243189412054804,0.007679288168268158,-5.779319578826241,-44.13242829991899,-0.21413006921504302,-0.2757968994438873,-5.948489422131974,-0.07624978935661784,-1.3810763597643756,-3.172348912457306,-0.0384833451892905,-9.404744164763027,-89.0690111938724,-0.05926738482329688,2.2799580150284546,27.999732413000814,-0.12102772385173967,-4.50487864659722,-34.79674810750346,0.054034012540547675,9.543167544660472,93.94691842036944,0.32756348370727617,0.7685602871282307,19.920953743288862,0.1798942105453343,5.5284884943827315,43.06350990525373,0.20934710644073176,10.051786871149192,96.97795805119368,0.20218531112669677,0.7311273102697432,3.1981634095870985,0.06754227263838118,-3.169725047453744,-24.098790838077164,0.013838561853515443,6.553052369136888,65.119403730276,-0.082367621994915,-5.4176450912836485,-54.94047236270515,0.09963911546594875,3.3599477933132147,29.60847558527246,0.3034469393011672,17.593460564216056,163.47020290041073,-0.13134463598829962,-4.823835958485173,-35.037439730198905,-0.1588243196196712,-13.582472527808864,-116.11232326115362,0.07065573728303559,4.872163757950589,43.3906376624865,0.13581987770831938,10.893350589756336,94.98526325429668,-0.11250523321681033,2.9362030256547884,29.12040359909799,0.006310220864788789,-7.595158100027441,-57.5833515354445,0.10568344919368872,1.058337303824219,7.293398394706374,0.03957507158816918,-5.563576586192626,-44.16598537191843,-0.015022408046593341,-1.1703508026421792,-4.138616869952116
